"outclab_standardized","complab_standardized","review_id","comp.no","outcome.no","group.no","id","studlab","year","event.e","n.e","event.c","n.c","mean.e","sd.e","mean.c","sd.c","O.E","V","TE","seTE","lower.TE","upper.TE","weight","order","level","grplab","overall","test.subgroup","type","method","sm","model","common","random","outclab","k","event.e.pooled","n.e.pooled","event.c.pooled","n.c.pooled","TE.pooled","lower.pooled","upper.pooled","level.ma","weight.pooled","Z.pooled","pval.TE.pooled","Q","pval.Q","I2","tau2","Q.w","pval.Q.w","I2.w","swap.events","logscale","label.e","label.c","label.left","label.right","complab","fixed","filename","cochrane_id","out_comp","outcome_type","monotonicity"
"sputum smear or culture conversion at end of treatment (eot)","1 fixed-dose combinations versus single-drug formulations as available data",1399,1,5,NA,"STD-Suryanto-2008","Suryanto 2008","2008",188,198,152,160,NA,NA,NA,NA,0,0.000597591,0.999468368,0.02444568,0.952710285,1.048521292,16.70364409,19,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"1.5 Sputum smear or culture conversion at end of treatment (EOT)",7,1119,1250,954,1069,0.989013536,0.96153525,1.017277084,0.95,100,0.768442074,0.442224599,0,1,0,0,NA,NA,NA,FALSE,NA,"FDCs","SDF","Favours SDF","Favours FDCs","1 Fixed-dose combinations versus single-drug formulations as available data",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","sputum smear or culture conversion at end of treatment (eot)_1 fixed-dose combinations versus single-drug formulations as available data","benefit","likely"
"sputum smear or culture conversion at end of treatment (eot)","1 fixed-dose combinations versus single-drug formulations as available data",1399,1,5,NA,"STD-Wu-2015","Wu 2015","2015",49,49,49,49,NA,NA,NA,NA,0,0.00040404,1,0.020100756,0.961369202,1.040183103,4.91768469,548,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"1.5 Sputum smear or culture conversion at end of treatment (EOT)",7,1119,1250,954,1069,0.989013536,0.96153525,1.017277084,0.95,100,0.768442074,0.442224599,0,1,0,0,NA,NA,NA,FALSE,NA,"FDCs","SDF","Favours SDF","Favours FDCs","1 Fixed-dose combinations versus single-drug formulations as available data",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","sputum smear or culture conversion at end of treatment (eot)_1 fixed-dose combinations versus single-drug formulations as available data","benefit","likely"
"sputum smear or culture conversion at end of treatment (eot)","1 fixed-dose combinations versus single-drug formulations as available data",1399,1,5,NA,"STD-Zhang-1996","Zhang 1996","1996",101,102,101,103,NA,NA,NA,NA,0,0.000289321,1.009803922,0.017009432,0.976694177,1.04403608,9.985117058,21,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"1.5 Sputum smear or culture conversion at end of treatment (EOT)",7,1119,1250,954,1069,0.989013536,0.96153525,1.017277084,0.95,100,0.768442074,0.442224599,0,1,0,0,NA,NA,NA,FALSE,NA,"FDCs","SDF","Favours SDF","Favours FDCs","1 Fixed-dose combinations versus single-drug formulations as available data",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","sputum smear or culture conversion at end of treatment (eot)_1 fixed-dose combinations versus single-drug formulations as available data","benefit","likely"
"sputum smear or culture conversion at end of treatment (eot)","1 fixed-dose combinations versus single-drug formulations as available data",1399,1,5,NA,"STD-Zhu-1998","Zhu 1998","1998",224,227,79,81,NA,NA,NA,NA,0,0.000371548,1.011766018,0.019275586,0.974255083,1.050721205,11.56878388,47,0.95,"",TRUE,NA,"D","MH","RR","Fixed",TRUE,FALSE,"1.5 Sputum smear or culture conversion at end of treatment (EOT)",7,1119,1250,954,1069,0.989013536,0.96153525,1.017277084,0.95,100,0.768442074,0.442224599,0,1,0,0,NA,NA,NA,FALSE,NA,"FDCs","SDF","Favours SDF","Favours FDCs","1 Fixed-dose combinations versus single-drug formulations as available data",TRUE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD009913StatsDataOnly.rm5","CD009913","sputum smear or culture conversion at end of treatment (eot)_1 fixed-dose combinations versus single-drug formulations as available data","benefit","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-AREDIA-1998","AREDIA 1998","2000",186,367,246,387,NA,NA,NA,NA,0,0.00413261,0.797301788,0.064285378,0.702915185,0.90436251,19.52775879,171,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Body-2003","Body 2003","2003",78,154,98,158,NA,NA,NA,NA,0,0.010201974,0.816591572,0.101004822,0.66993001,0.995360388,13.58006068,172,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Body-2004","Body 2004","2004",130,287,146,277,NA,NA,NA,NA,0,0.007447194,0.859386187,0.086297126,0.725658225,1.017758212,15.75855625,173,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Heras-2009","Heras 2009","2005",27,75,36,75,NA,NA,NA,NA,0,0.038148148,0.75,0.195315509,0.511456145,1.099801041,5.652677279,168,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Hultborn-1999","Hultborn 1999","1999",123,201,123,203,NA,NA,NA,NA,0,0.00635893,1.009950249,0.079742898,0.863818901,1.180802486,16.82478878,174,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Kohno-2005","Kohno 2005","2005",34,114,56,114,NA,NA,NA,NA,0,0.029725048,0.607142857,0.172409535,0.433047591,0.851228494,6.859590184,170,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Kristensen-1999","Kristensen 1999","1999",11,49,17,51,NA,NA,NA,NA,0,0.109716614,0.673469388,0.331234983,0.351860189,1.289037609,2.26564492,167,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Tubiana_x002d_Hulin-2001","Tubiana-Hulin 2001","2001",42,69,45,68,NA,NA,NA,NA,0,0.01683311,0.919806763,0.129742476,0.713279271,1.186133561,10.18936761,166,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)","3 breast cancer and bone metastases (bcbm)",326,3,2,NA,"STD-Van_x002d_Holten-1987","Van-Holten 1987","1987",48,81,43,80,NA,NA,NA,NA,0,0.019243468,1.102497847,0.138720829,0.840036906,1.446962025,9.341555495,169,0.95,"",TRUE,NA,"D","MH","RR","Random",FALSE,TRUE,"3.2 SREs: bisphosphonate vs placebo/observation (excluding hypercalcaemia)",9,679,1397,810,1413,0.85828998,0.77509359,0.950416438,0.95,100,2.937560739,0.003308054,0,1,44.71167161,0.009725245,NA,NA,NA,FALSE,NA,"Bisphosphonate","Control","Favours bisphophonate","Favours control","3 Breast cancer and bone metastases (BCBM)",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD003474StatsDataOnly.rm5","CD003474","sres: bisphosphonate vs placebo/observation (excluding hypercalcaemia)_3 breast cancer and bone metastases (bcbm)","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,1,"STD-Jones-1979","Jones 1979","1979",1,66,1,264,NA,NA,NA,NA,0,1.981060606,4,1.407501547,0.253508486,63.11425797,2.575341219,254,0.95,"3.10.1 CKC vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,1,0.656757049,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,1,"STD-Kuoppala-1986","Kuoppala 1986","1986",1,62,0,62,NA,NA,NA,NA,0,2.634920635,3,1.623243862,0.124570032,72.24851665,1.936265923,256,0.95,"3.10.1 CKC vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,1,0.656757049,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,1,"STD-Larsson-1982","Larsson 1982","1982",3,197,4,284,NA,NA,NA,NA,0,0.574736064,1.081218274,0.75811349,0.244684244,4.777720617,8.876956487,255,0.95,"3.10.1 CKC vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,1,0.656757049,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,2,"STD-Andersen-1999","Andersen 1999","1999",0,75,0,150,NA,NA,NA,NA,0,0,0,0,0,0,0,277,0.95,"3.10.2 LC vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,2,1,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,2,"STD-Bekassy-1996","Bekassy 1996","1996",1,250,3,250,NA,NA,NA,NA,0,1.325333333,0.333333333,1.151231225,0.034909928,3.182794072,3.849527441,260,0.95,"3.10.2 LC vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,2,1,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,3,"STD-Cruickshank-1995","Cruickshank 1995","1995",1,147,3,295,NA,NA,NA,NA,0,1.323140782,0.66893424,1.150278567,0.07018827,6.375324836,3.85590642,543,0.95,"3.10.3 LLETZ vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,3,0.835447897,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,3,"STD-Samson-2005","Samson 2005","2005",1,571,0,571,NA,NA,NA,NA,0,2.663170163,3,1.63192223,0.122469102,73.48792331,1.915727018,410,0.95,"3.10.3 LLETZ vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,3,0.835447897,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,3,"STD-Turlington-1996","Turlington 1996","1996",1,15,0,15,NA,NA,NA,NA,0,2.541666667,3,1.594260539,0.131851242,68.25874293,2.007307686,544,0.95,"3.10.3 LLETZ vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,3,0.835447897,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,3,"STD-Werner-2010","Werner 2010","2010",4,511,1329,240348,NA,NA,NA,NA,0,0.248791338,1.415645859,0.498789873,0.532578847,3.76292301,20.50677119,783,0.95,"3.10.3 LLETZ vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,3,0.835447897,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,4,"STD-Forsmo-1996","Forsmo 1996","1996",0,20,0,44,NA,NA,NA,NA,0,0,0,0,0,0,0,261,0.95,"3.10.4 LA vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,4,0,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
"stillbirth","3 neonatal outcomes",2082,3,10,5,"STD-van-de-Vijner-2010","van de Vijner 2010","2010",0,55,0,55,NA,NA,NA,NA,0,0,0,0,0,0,0,2406,0.95,"3.10.5 Excisional Treatment NOS vs No Treatment",TRUE,TRUE,"D","Inverse","RR","Random",FALSE,TRUE,"3.10 Stillbirth",9,28,3920,1376,245935,0.977095378,0.627585137,1.521252372,0.95,100,0.102583772,0.918293323,2.918020105,0.404438481,0,0,5,0,0,FALSE,NA,"Treated","Untreated","More Harm Untreated","More Harm Treated","3 Neonatal Outcomes",FALSE,"/Users/apple/Documents/Documents - Apple’s MacBook Air/UMC_Utrecht/wouters-notes-241025 /effectmeasure-stability/data/CD012847StatsDataOnly.rm5","CD012847","stillbirth_3 neonatal outcomes","harm","likely"
